Bird_ID,Species,Region,Habitat,Weather_Condition,Migration_Reason,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,Flight_Distance_km,Flight_Duration_hours,Average_Speed_kmph,Max_Altitude_m,Min_Altitude_m,Temperature_C,Wind_Speed_kmph,Migration_Start_Month,Migration_End_Month,Rest_Stops,Migrated_in_Flock,Flock_Size,Migration_Interrupted,Interrupted_Reason,Migration_Success,Observation_Counts,Origin
B8789,hawk,north america,Mountain,Rainy,Feeding,-56.51887807196783,73.74253386408606,-70.52596618382861,-102.92002436447444,3050.85,42.6,50.05,7024,819,21.6,0.2,Sep,Mar,9,Yes,103,No,Storm,Successful,60,"-56.51887807196783, 73.74253386408606"
B8790,stork,africa,Coastal,Windy,Breeding,-17.57179111738118,46.57715821448545,4.684215064301057,17.476197522391942,3057.98,72.6,51.08,9432,111,3.3,8.2,Jan,Apr,9,No,32,Yes,Lost Signal,Failed,53,"-17.57179111738118, 46.57715821448545"
B8791,swallow,asia,Mountain,Windy,Climate Change,-50.12067308401196,-81.39494973651676,-32.39060075962365,8.485924010533466,2615.75,60.6,44.54,2517,239,-7.1,14.5,Nov,Mar,1,No,181,No,Storm,Successful,80,"-50.12067308401196, -81.39494973651676"
B8792,swallow,asia,Forest,Clear,Feeding,-65.52114284954747,19.33557337173977,-41.11429007235815,46.53691306418702,3734.8,69.0,48.17,1698,170,-3.9,18.8,Sep,Jun,3,No,117,No,Lost Signal,Failed,20,"-65.52114284954747, 19.33557337173977"
B8793,crane,asia,Mountain,Windy,Avoid Predators,-46.95202819249948,-91.97535400525938,21.25863849307709,-13.137596222981443,1810.8,36.6,50.59,3061,428,7.6,25.0,Feb,Dec,1,No,29,No,Lost Signal,Successful,59,"-46.95202819249948, -91.97535400525938"
B8794,crane,europe,Mountain,Windy,Climate Change,66.13172505688547,31.981125566928625,52.366539432836845,84.29915008664636,3328.68,37.8,44.61,6269,573,10.0,43.1,Nov,Oct,5,Yes,220,No,Injury,Successful,96,"66.13172505688547, 31.981125566928625"
B8795,warbler,europe,Wetland,Clear,Climate Change,-70.93037025363165,-24.503536727124725,-10.213412845440727,-54.54518265131486,2743.16,63.0,53.0,6294,393,11.6,47.0,Feb,Mar,9,Yes,473,Yes,,Failed,9,"-70.93037025363165, -24.503536727124725"
B8796,eagle,asia,Grassland,Foggy,Avoid Predators,85.05712579822034,-165.80938381322733,-1.2062603406985204,-116.50073875762216,2881.11,33.4,58.26,5163,307,-7.0,21.0,May,Nov,7,Yes,281,Yes,Lost Signal,Successful,94,"85.05712579822034, -165.80938381322733"
B8797,warbler,australia,Urban,Rainy,Avoid Predators,-89.10027833621817,84.23484745258821,27.257178907625345,-167.83938539279671,1886.46,47.4,49.73,4943,372,-8.2,55.2,Feb,May,13,Yes,451,Yes,,Failed,66,"-89.10027833621817, 84.23484745258821"
B8798,eagle,africa,Wetland,Windy,Breeding,28.482867790423757,-81.12008961468182,-67.56515232209136,-63.084379394704655,2003.11,57.5,55.12,7032,840,18.1,10.5,Mar,Dec,6,Yes,495,No,Injury,Successful,5,"28.482867790423757, -81.12008961468182"
B8799,crane,north america,Wetland,Clear,Avoid Predators,64.17215727085548,151.26996784817408,59.14920640344374,-26.323620260165228,2448.75,58.6,51.34,8649,272,-2.7,19.4,Sep,Mar,9,Yes,179,No,Storm,Failed,32,"64.17215727085548, 151.26996784817408"
B8800,goose,australia,Wetland,Windy,Climate Change,78.11237666281758,-78.99939300173882,60.64895798591925,57.264737328834144,2667.4,56.0,48.75,5447,805,19.5,8.5,Mar,Nov,9,No,299,Yes,,Successful,11,"78.11237666281758, -78.99939300173882"
B8801,stork,south america,Urban,Clear,Avoid Predators,-64.08259317778419,178.78418752866168,7.388390513353073,110.32428464065411,2662.87,59.1,50.09,5126,650,-3.2,40.3,Jan,Jun,9,No,221,Yes,Injury,Successful,39,"-64.08259317778419, 178.78418752866168"
B8802,warbler,europe,Coastal,Rainy,Climate Change,35.67752936142121,-13.337579589435762,-56.239184852841184,-93.5773914225948,2420.88,36.3,48.89,6133,182,14.7,13.1,Apr,Apr,10,Yes,25,Yes,Injury,Failed,84,"35.67752936142121, -13.337579589435762"
B8803,stork,africa,Wetland,Stormy,Feeding,-70.67714109198349,-170.4933649479409,0.1374432788278596,-2.447073263045553,2184.47,44.3,51.34,1108,395,2.3,40.9,Apr,Apr,1,No,332,Yes,Injury,Failed,2,"-70.67714109198349, -170.4933649479409"
B8804,stork,africa,Grassland,Foggy,Feeding,-26.52993110260196,-152.54316653885553,-70.93092927117496,-95.8558059916283,2567.83,59.5,51.25,6580,209,-0.9,2.5,Mar,Jun,6,No,216,No,Lost Signal,Failed,58,"-26.52993110260196, -152.54316653885553"
B8805,stork,south america,Coastal,Stormy,Climate Change,41.746744351258855,-150.4483143369952,47.39210956145666,162.41952554275213,1594.37,50.8,55.46,8782,890,-0.1,12.4,May,Nov,11,No,210,No,,Successful,88,"41.746744351258855, -150.4483143369952"
B8806,crane,south america,Mountain,Clear,Feeding,-27.72481929064796,-159.76280843755393,-33.99229945425768,53.11683245829877,3574.03,41.1,47.23,1962,777,9.2,28.9,Jan,Mar,8,No,52,Yes,,Successful,69,"-27.72481929064796, -159.76280843755393"
B8807,swallow,africa,Grassland,Windy,Breeding,-33.59254890940779,-83.59581611859127,-34.00296244236824,64.04486425776113,2423.07,59.1,47.27,1532,486,14.3,46.6,May,Jun,6,No,313,No,Predator,Successful,51,"-33.59254890940779, -83.59581611859127"
B8808,crane,south america,Coastal,Foggy,Climate Change,-69.11016861556652,-63.14802150600581,80.1087861422888,11.240693768492577,2104.22,44.3,54.9,3481,735,27.1,9.5,Apr,Jun,10,No,305,Yes,Storm,Failed,28,"-69.11016861556652, -63.14802150600581"
B8809,stork,africa,Mountain,Rainy,Climate Change,-78.04114302094416,-139.93708892381616,-14.065450229158373,-78.54128317256358,2140.9,48.7,50.24,6246,441,22.7,12.8,May,Jun,13,No,234,Yes,,Failed,43,"-78.04114302094416, -139.93708892381616"
B8810,crane,australia,Mountain,Foggy,Avoid Predators,-69.24996156928373,-22.272665471500854,52.123553247508994,-107.84524286187386,1939.74,49.9,49.38,2091,652,-0.5,36.6,Nov,May,4,No,324,No,Predator,Successful,5,"-69.24996156928373, -22.272665471500854"
B8811,stork,south america,Wetland,Windy,Breeding,67.58545949014038,-48.4737041936684,24.689282878471204,56.39238506987664,3020.21,49.3,37.97,7155,427,9.6,49.0,Feb,Jun,2,No,129,Yes,,Successful,99,"67.58545949014038, -48.4737041936684"
B8812,hawk,australia,Wetland,Stormy,Avoid Predators,-87.98426543143346,49.07663849530746,-33.08837316313193,151.8145865963843,2758.41,56.7,57.85,2071,265,-8.6,33.7,Feb,Mar,11,Yes,335,Yes,Lost Signal,Successful,72,"-87.98426543143346, 49.07663849530746"
B8813,eagle,australia,Urban,Clear,Breeding,34.715856516352034,-109.48875857934706,-67.7176631194763,-103.35826907180078,2439.41,54.3,47.34,8783,863,15.7,36.9,Apr,Dec,5,No,437,No,Lost Signal,Failed,81,"34.715856516352034, -109.48875857934706"
B8814,swallow,south america,Forest,Stormy,Breeding,48.35236137989361,149.03477647824246,53.59361524757264,25.835160374440875,2428.1,37.3,51.44,7126,576,21.7,58.8,Sep,Apr,9,Yes,395,Yes,Injury,Successful,35,"48.35236137989361, 149.03477647824246"
B8815,hawk,africa,Grassland,Foggy,Breeding,12.2198947429372,5.756680370794754,47.25066252390627,10.55698984691901,2300.49,47.3,47.39,7286,789,23.4,47.6,May,Apr,14,Yes,118,No,Storm,Failed,54,"12.2198947429372, 5.756680370794754"
B8816,goose,asia,Urban,Windy,Climate Change,41.53956501296673,44.54389421381427,-59.55045252620343,50.995114714775696,1487.33,46.2,53.49,5879,347,-4.4,27.5,Jan,Dec,6,No,181,Yes,Lost Signal,Successful,18,"41.53956501296673, 44.54389421381427"
B8817,crane,africa,Urban,Clear,Feeding,27.40854042451805,-165.7726781758476,-45.159141507822845,31.60437957160656,2890.65,33.5,54.63,8270,834,12.5,5.2,Nov,May,13,Yes,215,No,Storm,Failed,80,"27.40854042451805, -165.7726781758476"
B8818,goose,north america,Grassland,Windy,Feeding,-7.999471962955326,21.27193159224666,47.92271443099742,-81.7939415764024,2502.86,55.9,45.07,4949,595,29.7,52.9,Jan,Apr,1,No,27,No,Injury,Successful,37,"-7.999471962955326, 21.27193159224666"
B8819,warbler,south america,Coastal,Windy,Avoid Predators,-21.112122982271927,-47.48392637580599,87.05356298867085,68.91900901879418,2799.21,70.8,57.96,7471,418,-1.7,48.6,Apr,Apr,13,No,72,Yes,,Failed,16,"-21.112122982271927, -47.48392637580599"
B8820,crane,europe,Grassland,Foggy,Avoid Predators,79.43975791293124,152.7019375735182,61.855431591462605,-81.84246721929344,2953.51,64.7,42.6,9369,838,-6.7,25.6,Oct,Jun,8,No,216,No,Injury,Failed,27,"79.43975791293124, 152.7019375735182"
B8821,eagle,south america,Mountain,Stormy,Feeding,84.94883866268424,138.83159359722833,33.14727918307891,55.077724716955686,3024.82,57.8,49.58,4880,194,1.7,48.1,Feb,Nov,9,No,216,Yes,Storm,Successful,21,"84.94883866268424, 138.83159359722833"
B8822,hawk,north america,Forest,Windy,Feeding,27.22885265250534,49.55353200781809,74.77666935409411,-72.02399288531463,2576.0,32.1,44.99,7147,418,-5.3,43.7,May,Apr,5,Yes,219,No,Storm,Failed,89,"27.22885265250534, 49.55353200781809"
B8823,eagle,australia,Coastal,Windy,Breeding,-54.48620881827509,96.42648629006707,-38.657579629037016,-150.32781225139044,2569.98,48.0,53.31,1088,512,-7.4,12.0,Jan,Jun,13,Yes,444,No,Predator,Successful,1,"-54.48620881827509, 96.42648629006707"
B8824,warbler,europe,Wetland,Windy,Avoid Predators,-9.378150761198256,52.05353656173935,-88.26260412710634,-134.19961014221698,3059.66,63.6,58.02,5337,222,0.1,10.5,Nov,Apr,6,Yes,296,No,Lost Signal,Successful,19,"-9.378150761198256, 52.05353656173935"
B8825,stork,europe,Forest,Clear,Avoid Predators,-0.6232517851307335,-173.8914798213227,-32.22574687428262,120.2746490775919,2448.07,63.9,51.88,6934,713,6.6,46.9,Feb,Dec,4,No,66,No,Lost Signal,Failed,39,"-0.6232517851307335, -173.8914798213227"
B8826,eagle,africa,Forest,Windy,Avoid Predators,46.43460944291908,73.12555608234032,84.94817732917511,-136.31210599722527,3158.74,53.7,47.07,5089,757,23.5,33.6,Feb,May,13,Yes,420,Yes,,Successful,37,"46.43460944291908, 73.12555608234032"
B8827,eagle,asia,Wetland,Windy,Avoid Predators,30.199883638017468,-116.24732501626993,68.75465946185136,-61.01524053631786,3043.28,45.7,45.97,5569,703,-6.7,26.8,Sep,Jun,2,No,54,No,Storm,Successful,53,"30.199883638017468, -116.24732501626993"
B8828,stork,africa,Forest,Foggy,Feeding,2.666597297021127,65.7255437892791,-80.93587390250035,-76.4489694834806,2233.51,46.9,59.88,6124,457,33.8,22.2,Mar,Jun,12,No,85,No,Injury,Failed,1,"2.666597297021127, 65.7255437892791"
B8829,crane,europe,Coastal,Windy,Feeding,32.465620401688255,-176.2175576771385,0.3525176302256483,-159.17050471640593,2158.39,51.8,45.91,4035,280,-9.5,43.1,Nov,Dec,2,No,349,Yes,,Failed,7,"32.465620401688255, -176.2175576771385"
B8830,stork,europe,Coastal,Windy,Climate Change,-85.66976758792069,-68.07354897873299,-75.7782244246272,35.827032014139604,1942.54,27.0,45.14,6571,649,26.3,24.2,Sep,Nov,2,Yes,422,No,Storm,Failed,24,"-85.66976758792069, -68.07354897873299"
B8831,hawk,asia,Coastal,Foggy,Climate Change,49.79435793918549,6.094072466705711,52.02565513431588,107.56276951541248,2946.38,41.9,47.33,5832,817,-9.8,0.7,Nov,Nov,11,Yes,350,Yes,Lost Signal,Failed,27,"49.79435793918549, 6.094072466705711"
B8832,eagle,south america,Urban,Clear,Feeding,-51.90619787875002,-60.05858387011982,-22.929196682232373,177.23872329554845,1159.79,28.6,47.6,5634,585,1.3,18.8,Mar,Dec,7,Yes,299,No,Predator,Failed,82,"-51.90619787875002, -60.05858387011982"
B8833,stork,asia,Urban,Stormy,Breeding,28.153645121006832,69.83541073082336,74.15011619471213,156.9715505927035,1169.76,29.2,46.52,7722,841,32.0,54.3,Sep,Oct,14,Yes,371,No,Lost Signal,Failed,63,"28.153645121006832, 69.83541073082336"
B8834,warbler,australia,Coastal,Foggy,Feeding,-69.48481461533835,8.175433950160482,-80.19855215809768,-162.2425997974859,2688.02,32.2,45.88,7749,591,9.5,22.1,Mar,Mar,14,Yes,491,Yes,,Successful,77,"-69.48481461533835, 8.175433950160482"
B8835,warbler,africa,Wetland,Clear,Breeding,-69.39704953355374,165.48025714620667,42.11936520993518,-87.29686852047533,1747.95,51.9,49.03,9740,321,5.4,2.4,Apr,Jun,10,Yes,239,No,Lost Signal,Failed,56,"-69.39704953355374, 165.48025714620667"
B8836,eagle,south america,Wetland,Stormy,Avoid Predators,-83.58162410939364,-51.1875275360747,-18.11416148533759,-31.637425849193303,1974.88,40.7,50.66,7090,793,19.6,43.8,Feb,May,11,Yes,471,No,Storm,Successful,41,"-83.58162410939364, -51.1875275360747"
B8837,hawk,africa,Grassland,Windy,Climate Change,73.8419058276321,79.86935935828217,-41.7192452444419,135.00516505074262,2590.25,49.3,50.75,5342,574,24.5,16.5,Mar,Oct,3,Yes,336,Yes,Lost Signal,Failed,7,"73.8419058276321, 79.86935935828217"
B8838,goose,asia,Grassland,Foggy,Breeding,18.820576384526163,120.90299919191732,3.140844860966638,-50.36947979376038,1741.97,50.9,40.67,6249,113,31.3,3.5,Mar,Dec,10,No,499,Yes,Predator,Failed,2,"18.820576384526163, 120.90299919191732"
B8839,hawk,south america,Coastal,Windy,Avoid Predators,-24.846851478753308,-88.69759664058887,-2.612394372751666,25.31244381039303,1828.34,35.8,45.94,7180,237,31.0,47.9,Feb,Dec,13,Yes,444,Yes,Injury,Failed,75,"-24.846851478753308, -88.69759664058887"
B8840,swallow,asia,Forest,Foggy,Feeding,51.79999338347557,91.48733128617135,-27.21403838318216,57.45347911641488,3291.75,35.3,48.32,9695,644,21.4,0.4,Feb,Dec,1,Yes,235,No,Lost Signal,Successful,73,"51.79999338347557, 91.48733128617135"
B8841,swallow,australia,Forest,Stormy,Climate Change,22.69479611243979,-38.40696000612178,26.794176674737717,-72.73485483440913,2697.16,38.9,49.77,3398,475,-8.0,9.6,Nov,Dec,4,Yes,95,Yes,Storm,Failed,92,"22.69479611243979, -38.40696000612178"
B8842,swallow,north america,Wetland,Clear,Feeding,21.614493224329262,-133.6582254120313,29.03692463349424,29.49859591691643,2966.38,49.6,50.83,7859,129,3.9,11.9,Mar,Oct,10,No,5,Yes,Predator,Successful,97,"21.614493224329262, -133.6582254120313"
B8843,eagle,europe,Forest,Foggy,Avoid Predators,-2.332297014658778,-178.68705212429518,-76.11512688041981,-161.68121805729152,2202.51,61.6,43.93,5807,525,3.6,41.3,Mar,Dec,7,Yes,33,No,Storm,Failed,71,"-2.332297014658778, -178.68705212429518"
B8844,warbler,south america,Mountain,Clear,Avoid Predators,-88.57317983972244,87.75271894936498,17.174712919373718,-7.134017734363994,3360.14,21.2,49.35,1459,157,4.5,6.7,Sep,Oct,8,No,496,No,Storm,Failed,46,"-88.57317983972244, 87.75271894936498"
B8845,crane,europe,Urban,Windy,Feeding,-43.476748843510826,-112.9521316037624,37.93232308258224,-43.727134121645605,960.72,61.8,59.17,8343,863,-5.2,42.3,May,Nov,8,Yes,398,Yes,,Failed,53,"-43.476748843510826, -112.9521316037624"
B8846,warbler,north america,Forest,Windy,Avoid Predators,-70.36619497198507,-161.5702916842828,-76.34007743411468,-51.928344942835366,1694.35,59.0,47.09,6424,374,-8.2,19.0,Jan,Oct,6,Yes,292,Yes,Injury,Successful,28,"-70.36619497198507, -161.5702916842828"
B8847,crane,south america,Forest,Stormy,Avoid Predators,29.233773423499684,-1.0047284857291745,28.643515077911477,-95.43855624801924,1637.99,38.6,42.14,8854,118,0.4,30.8,Jan,Apr,12,No,93,Yes,Lost Signal,Failed,71,"29.233773423499684, -1.0047284857291745"
B8848,crane,europe,Grassland,Stormy,Breeding,-45.24825207834041,-55.18870753341018,54.7159028078614,114.38432497223296,2041.16,47.9,55.87,1970,488,16.3,49.0,Oct,Jun,12,No,182,Yes,Predator,Successful,46,"-45.24825207834041, -55.18870753341018"
B8849,warbler,europe,Mountain,Rainy,Feeding,-8.97000047078275,69.05041361161787,59.749918126509584,137.49228164124696,3089.12,50.7,49.74,8043,855,-9.9,26.5,Mar,Jun,11,Yes,163,No,Lost Signal,Failed,30,"-8.97000047078275, 69.05041361161787"
B8850,eagle,south america,Forest,Rainy,Feeding,-26.382546307821077,-141.3488536592849,-82.5034732483034,139.72625163782345,3481.35,49.3,47.11,4586,772,29.9,9.2,Mar,Dec,1,Yes,271,No,Injury,Successful,84,"-26.382546307821077, -141.3488536592849"
B8851,hawk,europe,Urban,Stormy,Climate Change,-64.22422717343449,-132.2448589331289,35.53514519175796,-37.401485821718325,2570.91,47.4,57.41,5259,860,31.5,8.2,Mar,Apr,10,Yes,306,Yes,Storm,Successful,18,"-64.22422717343449, -132.2448589331289"
B8852,crane,europe,Forest,Windy,Breeding,82.50664191888947,-34.52122501178363,53.45578276588037,-86.70193271769134,2779.73,58.4,34.07,8585,346,17.6,23.1,Apr,May,13,No,38,Yes,Lost Signal,Failed,52,"82.50664191888947, -34.52122501178363"
B8853,goose,south america,Wetland,Clear,Breeding,78.01547609289887,7.346941764810822,-18.57189629025893,-144.57157467331558,1294.96,39.6,47.42,3867,312,-7.7,9.3,Apr,Nov,11,No,77,No,Predator,Successful,18,"78.01547609289887, 7.346941764810822"
B8854,warbler,europe,Mountain,Stormy,Avoid Predators,-74.7705265134047,116.70981073978412,7.71133756094909,62.066760944189525,2755.16,56.6,41.36,3131,514,34.1,37.8,Apr,Nov,6,Yes,134,No,,Failed,58,"-74.7705265134047, 116.70981073978412"
B8855,warbler,europe,Forest,Clear,Climate Change,58.925763635039374,30.825068736578203,-42.27919627646512,-61.13960456699928,2167.95,49.1,57.79,2510,535,17.9,35.8,Sep,Dec,14,Yes,345,Yes,Injury,Successful,47,"58.925763635039374, 30.825068736578203"
B8856,swallow,africa,Mountain,Rainy,Climate Change,-2.092737111052827,144.93508025255352,-34.156580079605774,-80.40014453352413,1958.6,40.1,46.87,1030,547,13.9,42.7,Feb,Dec,9,No,418,Yes,Storm,Successful,24,"-2.092737111052827, 144.93508025255352"
B8857,hawk,australia,Forest,Clear,Breeding,49.272459224553245,-101.60357899019088,0.2915188678744584,-46.28227679840168,2284.97,43.9,42.68,6206,770,11.5,36.2,Mar,Dec,4,No,349,Yes,,Failed,77,"49.272459224553245, -101.60357899019088"
B8858,swallow,africa,Urban,Stormy,Climate Change,-62.79171643552196,34.63902575941836,-62.79510147488241,19.70052427204874,2414.25,22.6,41.55,5521,883,-4.1,21.5,Oct,Oct,7,No,403,Yes,Injury,Failed,37,"-62.79171643552196, 34.63902575941836"
B8859,warbler,north america,Urban,Windy,Breeding,-66.19065520004213,55.885827525335344,-23.30697355166308,-121.7069054422858,3143.33,61.9,55.64,4503,267,25.9,35.8,Oct,Oct,10,Yes,82,No,Injury,Failed,76,"-66.19065520004213, 55.885827525335344"
B8860,warbler,africa,Mountain,Stormy,Climate Change,70.33635016113675,81.28981861751544,-35.74158513650518,166.08151767681602,1707.12,43.1,60.03,8735,700,12.3,51.9,Apr,Apr,9,Yes,471,No,Injury,Successful,36,"70.33635016113675, 81.28981861751544"
B8861,crane,africa,Coastal,Foggy,Breeding,71.60750853139095,175.9142513623184,-47.11507141344105,83.74107403460187,1981.45,42.9,48.95,5369,729,-9.1,2.5,Apr,Mar,3,No,322,No,,Failed,31,"71.60750853139095, 175.9142513623184"
B8862,hawk,north america,Grassland,Foggy,Breeding,-6.135810704350419,-11.507823931646271,-2.90003236091502,-163.15716112413304,3102.39,38.8,50.16,4292,296,-3.1,5.5,Apr,May,2,Yes,357,Yes,Predator,Successful,2,"-6.135810704350419, -11.507823931646271"
B8863,stork,europe,Grassland,Foggy,Avoid Predators,66.62840357068163,-47.04495124935795,60.96189958237181,-69.55639718006991,1875.33,61.8,47.0,9388,764,2.9,58.7,May,May,4,No,162,No,Injury,Successful,14,"66.62840357068163, -47.04495124935795"
B8864,goose,europe,Wetland,Windy,Avoid Predators,30.142611270653436,126.7944030553781,-46.392822624739054,-161.9019226192118,1562.83,42.3,54.66,7841,194,31.2,46.1,Nov,Dec,10,Yes,313,No,Predator,Failed,78,"30.142611270653436, 126.7944030553781"
B8865,crane,africa,Coastal,Stormy,Climate Change,-56.69824633002144,-116.35527416928645,28.75142519669529,-97.38388822674708,3677.26,50.9,46.45,8633,434,10.7,4.3,Nov,May,1,Yes,382,No,Predator,Successful,44,"-56.69824633002144, -116.35527416928645"
B8866,warbler,north america,Grassland,Foggy,Avoid Predators,-30.788232357213232,-166.66988497928182,-44.24532807738115,-76.8272796339936,1937.57,28.9,45.27,6701,749,32.3,56.4,May,Jun,4,No,17,No,Injury,Failed,78,"-30.788232357213232, -166.66988497928182"
B8867,crane,europe,Mountain,Stormy,Feeding,-65.50908290843942,-20.30794072872007,-64.42497832544875,78.47270205649409,2416.8,70.8,47.46,1484,714,2.4,56.5,Oct,May,9,No,407,Yes,,Failed,76,"-65.50908290843942, -20.30794072872007"
B8868,goose,asia,Grassland,Rainy,Feeding,49.31076040756796,-91.00589236682322,79.79794292987575,78.74634797505985,2388.48,41.1,53.3,1951,351,34.3,40.7,Feb,May,11,Yes,395,Yes,,Failed,99,"49.31076040756796, -91.00589236682322"
B8869,warbler,south america,Wetland,Foggy,Climate Change,87.34513044523496,-37.25085554816735,23.98243230430579,-163.68288889241612,3191.54,31.0,53.56,2716,588,33.0,55.1,Mar,Dec,5,Yes,192,Yes,Predator,Successful,58,"87.34513044523496, -37.25085554816735"
B8870,goose,south america,Forest,Foggy,Breeding,8.348098781882086,174.98999212067548,-71.17267905345585,31.7259528615713,2539.75,54.4,43.31,7006,687,22.0,20.5,Oct,Apr,6,Yes,136,Yes,Storm,Failed,98,"8.348098781882086, 174.98999212067548"
B8871,stork,australia,Grassland,Windy,Avoid Predators,28.055594540680687,-54.54423712106912,23.87591953588459,165.9278272293147,2658.21,45.6,49.24,2272,734,24.1,24.2,Jan,Oct,7,No,94,No,Lost Signal,Failed,30,"28.055594540680687, -54.54423712106912"
B8872,crane,south america,Mountain,Stormy,Climate Change,44.29666226405459,74.86765502161688,-58.2575371779252,46.21141630719097,2870.44,52.2,37.01,4899,561,-8.9,26.5,Sep,Jun,14,No,444,Yes,Predator,Failed,44,"44.29666226405459, 74.86765502161688"
